"","V1"
"97549",4451.03604771883
"97550",4503.76097824091
"97551",4675.41803468617
"97552",4686.69577526603
"97553",4947.94028285073
"97554",5096.06490845314
"97555",4932.46254785692
"97556",4932.86253704064
"97557",4889.76044890413
"97558",5169.91962365444
"97559",5044.86397828633
"97560",4903.09003752726
"97561",4939.862317413
"97562",4928.6900218514
"97563",5292.95999139894
"97564",5628.36111749613
"97565",5425.44149203999
"97566",5606.66119198146
"97567",5354.73611033576
"97568",5656.44311100343
"97569",6004.42140680124
"97570",6029.00700905333
"97571",6229.30275146466
"97572",6639.44855554023
"97573",6929.48633787235
"97574",6829.44293307711
"97575",6597.68000225754
"97576",6320.87701569643
"97577",6161.13479514597
"97578",5961.15226928447
"97579",5766.73815089093
"97580",5662.89846399538
"97581",5301.44204090837
"97582",5119.76529719251
"97583",4876.56084309334
"97584",5106.38550822778
"97585",5382.45947966867
"97586",4547.35388365288
"97587",4612.08278353706
"97588",4508.89801146467
"97589",4305.69760938959
"97590",4313.50511303693
"97591",4155.21458425241
"97592",4218.4184630117
"97593",4154.355919849
"97594",4198.28422245549
"97595",4229.13589990722
"97596",4479.73000001601
"97597",4791.67118090322
"97598",5316.72749422417
"97599",5559.56331483527
"97600",5961.83217762419
"97601",6264.17142047121
"97602",6541.93455699889
"97603",6467.67927703387
"97604",6348.2704866648
"97605",5951.70283420257
"97606",5823.29776393382
"97607",5680.04584684683
"97608",5420.28095201449
"97609",5533.54544750879
"97610",5669.66635788274
"97611",5674.33562010963
"97612",5591.32377673936
"97613",5535.23414642467
"97614",5660.26149881718
"97615",5642.61118868168
"97616",5753.53194172131
"97617",5865.17923945429
"97618",5979.29530827641
"97619",6275.52751476815
"97620",6548.96832702033
"97621",6871.79832152541
"97622",6811.20910694962
"97623",6457.18307393247
"97624",6227.65425858228
"97625",6103.52336077901
"97626",5856.30942902454
"97627",5716.78593128275
"97628",5560.15552969519
"97629",5214.28682389736
"97630",5098.49356436078
"97631",4956.29465066963
"97632",5228.94379062836
"97633",4988.76563949907
"97634",4666.66220175582
"97635",4528.79822166098
"97636",4483.61167593687
"97637",4299.29722246821
"97638",4257.63345408034
"97639",4126.0825997809
"97640",4150.06111051677
"97641",4165.97790090662
"97642",4240.24891234127
"97643",4323.12002075462
"97644",4501.11428823928
"97645",4804.58299788089
"97646",5316.09860820468
"97647",5426.68784245555
"97648",5878.01899189426
"97649",6052.47894461936
"97650",6104.81571889596
"97651",5870.6353506675
"97652",5518.66279479671
"97653",4986.24812000322
"97654",5004.94600789351
"97655",5106.96386591461
"97656",4881.70640188662
"97657",4709.98801485963
"97658",5034.72481649918
"97659",5156.87656323954
"97660",5221.54184945676
"97661",5344.91011978436
"97662",5386.13707417094
"97663",5146.32247090438
"97664",5306.07823920275
"97665",5508.58687560394
"97666",5657.24757992546
"97667",5932.00750828933
"97668",6315.85334105428
"97669",6771.65906480861
"97670",6739.81683020832
"97671",6397.62165516761
"97672",6167.01892319539
"97673",5954.74544282784
"97674",5752.21832253776
"97675",5594.42150323139
"97676",5377.17919315046
"97677",4967.09357080149
"97678",4742.46957624039
"97679",4653.51999534778
"97680",4394.67515561919
"97681",4956.59721212941
"97682",4404.93566712851
"97683",4299.35866786601
"97684",4157.22666555209
"97685",4044.73162828341
"97686",3886.45844818386
"97687",3823.99094733997
"97688",3828.21427219021
"97689",3792.48079211768
"97690",3884.18565231256
"97691",4156.71617716964
"97692",4301.30583108476
"97693",4559.84500568348
"97694",5106.6376274763
"97695",5583.71931856195
"97696",5751.40591808345
"97697",6045.9032742693
"97698",5934.16221873283
"97699",5798.29638335953
"97700",5778.74187802456
"97701",5602.02181640954
"97702",5542.39499899479
"97703",5164.62834547517
"97704",4862.87282169815
"97705",4750.02855813052
"97706",4805.74121793763
"97707",4723.54900134423
"97708",4851.09623187952
"97709",5429.84171068299
"97710",5631.73421401228
"97711",5726.96094641204
"97712",5626.54733461022
"97713",5600.02590852951
"97714",6036.22439140757
"97715",6349.1905279683
"97716",6752.36719028637
"97717",7150.35997152103
"97718",7193.95280749446
"97719",6931.87386854699
"97720",6619.62720360958
"97721",6661.21026377677
"97722",6280.61536676936
"97723",6194.57320292161
"97724",6002.51675702732
"97725",5608.25201775297
"97726",5320.66546053176
"97727",5014.80911889964
"97728",5294.77775744434
"97729",5138.27346476584
"97730",4867.47145325451
"97731",4784.69519116816
"97732",4575.66901113301
"97733",4445.79549555774
"97734",4347.85284075282
"97735",4278.59952821249
"97736",4339.97117681801
"97737",4260.88410620067
"97738",4397.67869733048
"97739",4422.96848724557
"97740",4796.26723197958
"97741",5065.5893096818
"97742",5622.04930235916
"97743",6113.61886859626
"97744",6530.15167592682
"97745",6897.5943323858
"97746",6860.20099847176
"97747",6549.02742154353
"97748",6432.33693812339
"97749",5982.04661548491
"97750",5565.52045441719
"97751",5339.98945603353
"97752",5222.45796445654
"97753",5313.91445778041
"97754",4964.57015010819
"97755",4797.65579820459
"97756",4922.3279257891
"97757",4857.15165118724
"97758",4928.39067075437
"97759",5024.36635720465
"97760",5230.44651650713
"97761",5636.03388518411
"97762",6087.4778023273
"97763",6377.02434780109
"97764",6692.06288881471
"97765",7006.29421836094
"97766",7043.26460299568
"97767",6895.83422301802
"97768",6651.70394407335
"97769",6536.42752145725
"97770",6385.9586173999
"97771",6118.48391058285
"97772",5882.96400012561
"97773",5548.71593950398
"97774",5274.15380043064
"97775",4902.26500934437
"97776",5314.97009484785
