"","V1"
"97550",4587.01106179179
"97551",4626.6131672973
"97552",4721.1530575117
"97553",4901.57327031914
"97554",5206.96908875734
"97555",4972.94014571539
"97556",4826.91813018246
"97557",4914.50730306966
"97558",5173.98946197532
"97559",5223.41579569421
"97560",4836.26129591151
"97561",4895.99216005141
"97562",4986.20976145003
"97563",5304.45614602389
"97564",5828.81217535828
"97565",5560.16796110818
"97566",5443.12440512422
"97567",5438.4413386352
"97568",5484.33451100617
"97569",6155.26131932992
"97570",6151.97920047366
"97571",6162.80755254842
"97572",6699.12659073644
"97573",7098.50141414959
"97574",6920.8937750721
"97575",6503.88103773092
"97576",6217.34449349678
"97577",6077.38308735335
"97578",5964.72928734863
"97579",5751.07407157306
"97580",5660.64076802686
"97581",5352.31958670907
"97582",5030.86558686902
"97583",4907.68047823377
"97584",5094.49424199841
"97585",5616.20450459346
"97586",4543.04133023694
"97587",4240.71937288633
"97588",4680.31829541397
"97589",4302.36822530469
"97590",4235.22028654824
"97591",4178.48331170453
"97592",4119.20724916089
"97593",4167.35713981915
"97594",4112.49932994997
"97595",4197.61684633959
"97596",4427.30147854963
"97597",4851.71896862925
"97598",5389.42936229202
"97599",5737.42354506046
"97600",5978.6207577102
"97601",6403.16549801365
"97602",6637.7713982984
"97603",6575.71901421012
"97604",6293.63352995213
"97605",5924.61122864424
"97606",5676.92500526582
"97607",5711.13008959347
"97608",5421.77492060131
"97609",5463.63697691536
"97610",5797.25816944176
"97611",5766.36487836302
"97612",5588.68547771218
"97613",5485.22636421873
"97614",5626.46515913126
"97615",5693.05151221979
"97616",5700.07141583895
"97617",5880.08521487637
"97618",5978.67936434497
"97619",6272.01146707517
"97620",6642.64311863518
"97621",6941.66671502158
"97622",6913.61232814708
"97623",6365.57442944248
"97624",6037.20089282061
"97625",6037.34659442941
"97626",5857.59777983587
"97627",5652.49206687837
"97628",5570.32495342841
"97629",5213.01262109708
"97630",5002.43197653752
"97631",5002.69864670936
"97632",5244.37664534229
"97633",5213.57067748263
"97634",4571.10332530022
"97635",4423.29118997838
"97636",4486.09203463517
"97637",4322.52067965328
"97638",4177.81812250961
"97639",4114.32171612508
"97640",4063.71543819506
"97641",4152.25802045056
"97642",4195.49480661057
"97643",4296.03138359725
"97644",4466.30914640807
"97645",4816.081932326
"97646",5387.13825531547
"97647",5596.84296452226
"97648",5824.51678900167
"97649",6227.13945401832
"97650",6125.95549994266
"97651",5864.52031683072
"97652",5395.4990606286
"97653",4846.03851837381
"97654",4799.39638625418
"97655",5215.58871514513
"97656",4976.04302703538
"97657",4599.20366917499
"97658",4972.5126770966
"97659",5348.12419806256
"97660",5243.91116705103
"97661",5332.67355037911
"97662",5403.69536578311
"97663",5107.1930262898
"97664",5120.24089139951
"97665",5557.85863637141
"97666",5691.06113007025
"97667",5921.23098373692
"97668",6376.22996430567
"97669",6885.53734826709
"97670",6887.28887457708
"97671",6291.91666112817
"97672",5964.82478298463
"97673",5876.19066344853
"97674",5699.88580129562
"97675",5556.55309910868
"97676",5369.42344565955
"97677",4928.29545833552
"97678",4611.55565857751
"97679",4643.34713786224
"97680",4442.06289279481
"97681",5134.83279170613
"97682",4711.53304723004
"97683",3971.22069653516
"97684",4161.12885655441
"97685",4006.06315984523
"97686",3848.7552925644
"97687",3744.1774714931
"97688",3787.69346280887
"97689",3763.67421390716
"97690",3812.74617734358
"97691",4144.9609693711
"97692",4365.24444053213
"97693",4532.0719167138
"97694",5149.30732372101
"97695",5775.21245228484
"97696",5882.63344863149
"97697",6026.74056349662
"97698",6028.21533393214
"97699",5690.63417035069
"97700",5713.0633427281
"97701",5620.95487222064
"97702",5475.96646383584
"97703",5173.12715645225
"97704",4693.81854176051
"97705",4646.86560434089
"97706",4795.58356247215
"97707",4770.92219649688
"97708",4791.91060201787
"97709",5481.01082425742
"97710",5892.12817913577
"97711",5731.25037401506
"97712",5596.49394209353
"97713",5487.78619613492
"97714",5993.57603676974
"97715",6552.72989322609
"97716",6848.21471191963
"97717",7301.52007096265
"97718",7345.74163555022
"97719",6911.00597901346
"97720",6492.40357409659
"97721",6569.00467039014
"97722",6403.60503919701
"97723",6073.95668626844
"97724",6077.40588540447
"97725",5610.78595163837
"97726",5223.76350019697
"97727",4995.56260008049
"97728",5260.20846343425
"97729",5403.40407908969
"97730",4832.3250516962
"97731",4707.76333247915
"97732",4607.26835560688
"97733",4384.83817259179
"97734",4322.65673162033
"97735",4249.10106522563
"97736",4305.58215025265
"97737",4275.80043360045
"97738",4312.61268386983
"97739",4451.91703818703
"97740",4742.88913361875
"97741",5198.39207907853
"97742",5669.20413748902
"97743",6319.10778034323
"97744",6683.58785557248
"97745",7025.29224485153
"97746",6986.22315398655
"97747",6486.44900682115
"97748",6286.7059204559
"97749",5989.77397382065
"97750",5393.72956768552
"97751",5216.83499217724
"97752",5199.88409659819
"97753",5320.88307991182
"97754",5051.02815221123
"97755",4614.49896112524
"97756",4863.60638408504
"97757",4932.71627967168
"97758",4860.61893083063
"97759",5028.90662454112
"97760",5230.6784895118
"97761",5685.34924808172
"97762",6228.86706599046
"97763",6521.61538724341
"97764",6748.94992938025
"97765",7104.22094620325
"97766",7158.15972544321
"97767",6882.69977577123
"97768",6588.23713927387
"97769",6467.11590818761
"97770",6415.98679366501
"97771",6131.23754468442
"97772",5842.51114253148
"97773",5541.97719193165
"97774",5218.05540679156
"97775",4885.85072157196
"97776",5243.40605992907
